ghi,dni,dhi,air_temp,period_end,period,power,power_p10,power_p90
0,0,0,26,2026-07-13 22:00:00,PT5M,,,
0,0,0,26,2026-07-13 22:05:00,PT5M,,,
0,0,0,26,2026-07-13 22:10:00,PT5M,,,
0,0,0,26,2026-07-13 22:15:00,PT5M,,,
0,0,0,26,2026-07-13 22:20:00,PT5M,,,
0,0,0,26,2026-07-13 22:25:00,PT5M,,,
0,0,0,26,2026-07-13 22:30:00,PT5M,,,
0,0,0,26,2026-07-13 22:35:00,PT5M,,,
0,0,0,26,2026-07-13 22:40:00,PT5M,,,
0,0,0,26,2026-07-13 22:45:00,PT5M,,,
0,0,0,26,2026-07-13 22:50:00,PT5M,,,
0,0,0,26,2026-07-13 22:55:00,PT5M,,,
0,0,0,26,2026-07-13 23:00:00,PT5M,,,
0,0,0,26,2026-07-13 23:05:00,PT5M,,,
0,0,0,26,2026-07-13 23:10:00,PT5M,,,
0,0,0,26,2026-07-13 23:15:00,PT5M,,,
0,0,0,26,2026-07-13 23:20:00,PT5M,,,
0,0,0,26,2026-07-13 23:25:00,PT5M,,,
0,0,0,25,2026-07-13 23:30:00,PT5M,,,
0,0,0,25,2026-07-13 23:35:00,PT5M,,,
0,0,0,25,2026-07-13 23:40:00,PT5M,,,
0,0,0,25,2026-07-13 23:45:00,PT5M,,,
0,0,0,25,2026-07-13 23:50:00,PT5M,,,
0,0,0,25,2026-07-13 23:55:00,PT5M,,,
0,0,0,25,2026-07-14 00:00:00,PT5M,,,
0,0,0,25,2026-07-14 00:05:00,PT5M,,,
0,0,0,25,2026-07-14 00:10:00,PT5M,,,
0,0,0,25,2026-07-14 00:15:00,PT5M,,,
0,0,0,25,2026-07-14 00:20:00,PT5M,,,
0,0,0,25,2026-07-14 00:25:00,PT5M,,,
0,0,0,25,2026-07-14 00:30:00,PT5M,,,
0,0,0,25,2026-07-14 00:35:00,PT5M,,,
0,0,0,25,2026-07-14 00:40:00,PT5M,,,
0,0,0,25,2026-07-14 00:45:00,PT5M,,,
0,0,0,25,2026-07-14 00:50:00,PT5M,,,
0,0,0,25,2026-07-14 00:55:00,PT5M,,,
0,0,0,25,2026-07-14 01:00:00,PT5M,,,
0,0,0,25,2026-07-14 01:05:00,PT5M,,,
0,0,0,25,2026-07-14 01:10:00,PT5M,,,
0,0,0,25,2026-07-14 01:15:00,PT5M,,,
0,0,0,25,2026-07-14 01:20:00,PT5M,,,
0,0,0,25,2026-07-14 01:25:00,PT5M,,,
0,0,0,25,2026-07-14 01:30:00,PT5M,,,
0,0,0,25,2026-07-14 01:35:00,PT5M,,,
0,0,0,25,2026-07-14 01:40:00,PT5M,,,
0,0,0,25,2026-07-14 01:45:00,PT5M,,,
0,0,0,25,2026-07-14 01:50:00,PT5M,,,
0,0,0,25,2026-07-14 01:55:00,PT5M,,,
0,0,0,25,2026-07-14 02:00:00,PT5M,,,
0,0,0,25,2026-07-14 02:05:00,PT5M,,,
0,0,0,25,2026-07-14 02:10:00,PT5M,,,
0,0,0,25,2026-07-14 02:15:00,PT5M,,,
0,0,0,25,2026-07-14 02:20:00,PT5M,,,
0,0,0,25,2026-07-14 02:25:00,PT5M,,,
0,0,0,25,2026-07-14 02:30:00,PT5M,,,
0,0,0,25,2026-07-14 02:35:00,PT5M,,,
0,0,0,25,2026-07-14 02:40:00,PT5M,,,
0,0,0,25,2026-07-14 02:45:00,PT5M,,,
0,0,0,25,2026-07-14 02:50:00,PT5M,,,
0,0,0,25,2026-07-14 02:55:00,PT5M,,,
0,0,0,25,2026-07-14 03:00:00,PT5M,,,
0,0,0,25,2026-07-14 03:05:00,PT5M,,,
0,0,0,25,2026-07-14 03:10:00,PT5M,,,
0,0,0,25,2026-07-14 03:15:00,PT5M,,,
0,0,0,25,2026-07-14 03:20:00,PT5M,,,
0,0,0,25,2026-07-14 03:25:00,PT5M,,,
0,0,0,25,2026-07-14 03:30:00,PT5M,,,
0,0,0,25,2026-07-14 03:35:00,PT5M,,,
0,0,0,25,2026-07-14 03:40:00,PT5M,,,
0,0,0,25,2026-07-14 03:45:00,PT5M,,,
0,0,0,25,2026-07-14 03:50:00,PT5M,,,
0,0,0,25,2026-07-14 03:55:00,PT5M,,,
0,0,0,25,2026-07-14 04:00:00,PT5M,,,
0,0,0,25,2026-07-14 04:05:00,PT5M,,,
0,0,0,25,2026-07-14 04:10:00,PT5M,,,
0,0,0,25,2026-07-14 04:15:00,PT5M,,,
0,0,0,25,2026-07-14 04:20:00,PT5M,,,
0,0,0,25,2026-07-14 04:25:00,PT5M,,,
0,0,0,25,2026-07-14 04:30:00,PT5M,,,
0,0,0,25,2026-07-14 04:35:00,PT5M,,,
0,0,0,25,2026-07-14 04:40:00,PT5M,,,
0,0,0,25,2026-07-14 04:45:00,PT5M,,,
0,0,0,25,2026-07-14 04:50:00,PT5M,,,
0,0,0,25,2026-07-14 04:55:00,PT5M,,,
0,0,0,25,2026-07-14 05:00:00,PT5M,,,
0,0,0,25,2026-07-14 05:05:00,PT5M,,,
0,0,0,25,2026-07-14 05:10:00,PT5M,,,
0,0,0,25,2026-07-14 05:15:00,PT5M,,,
0,0,0,25,2026-07-14 05:20:00,PT5M,,,
0,0,0,25,2026-07-14 05:25:00,PT5M,,,
0,0,0,25,2026-07-14 05:30:00,PT5M,,,
0,0,0,25,2026-07-14 05:35:00,PT5M,,,
0,0,0,25,2026-07-14 05:40:00,PT5M,,,
0,0,0,25,2026-07-14 05:45:00,PT5M,,,
0,0,0,25,2026-07-14 05:50:00,PT5M,,,
0,0,0,26,2026-07-14 05:55:00,PT5M,,,
0,0,0,26,2026-07-14 06:00:00,PT5M,,,
4,0,4,26,2026-07-14 06:05:00,PT5M,,,
10,0,10,26,2026-07-14 06:10:00,PT5M,,,
17,0,17,26,2026-07-14 06:15:00,PT5M,,,
25,0,25,26,2026-07-14 06:20:00,PT5M,,,
34,0,34,26,2026-07-14 06:25:00,PT5M,,,
44,0,44,26,2026-07-14 06:30:00,PT5M,,,
56,13,54,27,2026-07-14 06:35:00,PT5M,,,
68,39,62,27,2026-07-14 06:40:00,PT5M,,,
81,66,70,27,2026-07-14 06:45:00,PT5M,,,
96,92,77,27,2026-07-14 06:50:00,PT5M,,,
110,119,85,27,2026-07-14 06:55:00,PT5M,,,
126,146,92,27,2026-07-14 07:00:00,PT5M,,,
142,173,98,27,2026-07-14 07:05:00,PT5M,,,
158,194,105,27,2026-07-14 07:10:00,PT5M,,,
174,214,111,27,2026-07-14 07:15:00,PT5M,,,
191,233,118,28,2026-07-14 07:20:00,PT5M,,,
207,252,124,28,2026-07-14 07:25:00,PT5M,,,
224,269,130,28,2026-07-14 07:30:00,PT5M,,,
241,286,135,28,2026-07-14 07:35:00,PT5M,,,
258,303,140,28,2026-07-14 07:40:00,PT5M,,,
275,319,145,28,2026-07-14 07:45:00,PT5M,,,
293,335,150,28,2026-07-14 07:50:00,PT5M,,,
310,351,154,28,2026-07-14 07:55:00,PT5M,,,
328,366,159,28,2026-07-14 08:00:00,PT5M,,,
345,381,162,29,2026-07-14 08:05:00,PT5M,,,
363,396,166,29,2026-07-14 08:10:00,PT5M,,,
381,411,169,29,2026-07-14 08:15:00,PT5M,,,
398,425,172,29,2026-07-14 08:20:00,PT5M,,,
416,439,175,29,2026-07-14 08:25:00,PT5M,,,
434,453,177,29,2026-07-14 08:30:00,PT5M,,,
450,463,181,29,2026-07-14 08:35:00,PT5M,,,
466,470,184,30,2026-07-14 08:40:00,PT5M,,,
481,477,188,30,2026-07-14 08:45:00,PT5M,,,
496,483,192,30,2026-07-14 08:50:00,PT5M,,,
511,489,196,30,2026-07-14 08:55:00,PT5M,,,
525,494,199,30,2026-07-14 09:00:00,PT5M,,,
540,500,202,31,2026-07-14 09:05:00,PT5M,,,
554,506,205,31,2026-07-14 09:10:00,PT5M,,,
568,511,208,31,2026-07-14 09:15:00,PT5M,,,
582,518,211,31,2026-07-14 09:20:00,PT5M,,,
596,524,213,31,2026-07-14 09:25:00,PT5M,,,
610,531,215,32,2026-07-14 09:30:00,PT5M,,,
623,538,216,32,2026-07-14 09:35:00,PT5M,,,
637,546,217,32,2026-07-14 09:40:00,PT5M,,,
651,554,218,32,2026-07-14 09:45:00,PT5M,,,
664,562,218,32,2026-07-14 09:50:00,PT5M,,,
678,570,218,33,2026-07-14 09:55:00,PT5M,,,
690,578,219,33,2026-07-14 10:00:00,PT5M,,,
703,585,219,33,2026-07-14 10:05:00,PT5M,,,
714,590,220,33,2026-07-14 10:10:00,PT5M,,,
725,596,220,33,2026-07-14 10:15:00,PT5M,,,
736,602,221,33,2026-07-14 10:20:00,PT5M,,,
747,607,221,34,2026-07-14 10:25:00,PT5M,,,
757,612,221,34,2026-07-14 10:30:00,PT5M,,,
767,616,222,34,2026-07-14 10:35:00,PT5M,,,
775,619,223,34,2026-07-14 10:40:00,PT5M,,,
783,622,224,34,2026-07-14 10:45:00,PT5M,,,
791,624,225,35,2026-07-14 10:50:00,PT5M,,,
798,627,226,35,2026-07-14 10:55:00,PT5M,,,
805,629,226,35,2026-07-14 11:00:00,PT5M,,,
811,631,227,35,2026-07-14 11:05:00,PT5M,,,
817,632,228,35,2026-07-14 11:10:00,PT5M,,,
823,633,229,36,2026-07-14 11:15:00,PT5M,,,
828,635,230,36,2026-07-14 11:20:00,PT5M,,,
832,636,231,36,2026-07-14 11:25:00,PT5M,,,
836,636,232,36,2026-07-14 11:30:00,PT5M,,,
839,636,233,36,2026-07-14 11:35:00,PT5M,,,
841,634,235,36,2026-07-14 11:40:00,PT5M,,,
843,632,237,36,2026-07-14 11:45:00,PT5M,,,
844,630,239,36,2026-07-14 11:50:00,PT5M,,,
844,627,241,36,2026-07-14 11:55:00,PT5M,,,
845,625,242,36,2026-07-14 12:00:00,PT5M,,,
844,623,244,36,2026-07-14 12:05:00,PT5M,,,
844,621,244,37,2026-07-14 12:10:00,PT5M,,,
843,619,245,37,2026-07-14 12:15:00,PT5M,,,
841,617,246,37,2026-07-14 12:20:00,PT5M,,,
839,615,247,37,2026-07-14 12:25:00,PT5M,,,
837,612,247,37,2026-07-14 12:30:00,PT5M,,,
834,611,247,37,2026-07-14 12:35:00,PT5M,,,
832,611,247,37,2026-07-14 12:40:00,PT5M,,,
829,610,246,37,2026-07-14 12:45:00,PT5M,,,
826,609,245,37,2026-07-14 12:50:00,PT5M,,,
822,609,244,37,2026-07-14 12:55:00,PT5M,,,
818,608,243,37,2026-07-14 13:00:00,PT5M,,,
813,606,243,37,2026-07-14 13:05:00,PT5M,,,
808,604,243,37,2026-07-14 13:10:00,PT5M,,,
802,601,242,37,2026-07-14 13:15:00,PT5M,,,
796,598,242,37,2026-07-14 13:20:00,PT5M,,,
789,596,242,37,2026-07-14 13:25:00,PT5M,,,
782,593,241,37,2026-07-14 13:30:00,PT5M,,,
774,590,240,37,2026-07-14 13:35:00,PT5M,,,
767,587,240,37,2026-07-14 13:40:00,PT5M,,,
758,583,239,37,2026-07-14 13:45:00,PT5M,,,
750,580,238,37,2026-07-14 13:50:00,PT5M,,,
741,576,237,37,2026-07-14 13:55:00,PT5M,,,
731,573,236,37,2026-07-14 14:00:00,PT5M,,,
721,569,234,37,2026-07-14 14:05:00,PT5M,,,
711,566,233,37,2026-07-14 14:10:00,PT5M,,,
701,562,231,37,2026-07-14 14:15:00,PT5M,,,
690,559,229,37,2026-07-14 14:20:00,PT5M,,,
679,555,227,37,2026-07-14 14:25:00,PT5M,,,
667,550,226,37,2026-07-14 14:30:00,PT5M,,,
655,544,224,37,2026-07-14 14:35:00,PT5M,,,
642,536,223,37,2026-07-14 14:40:00,PT5M,,,
628,529,222,37,2026-07-14 14:45:00,PT5M,,,
614,521,221,37,2026-07-14 14:50:00,PT5M,,,
600,513,219,37,2026-07-14 14:55:00,PT5M,,,
586,506,218,36,2026-07-14 15:00:00,PT5M,,,
571,496,216,36,2026-07-14 15:05:00,PT5M,,,
556,486,215,36,2026-07-14 15:10:00,PT5M,,,
541,476,214,36,2026-07-14 15:15:00,PT5M,,,
526,467,212,36,2026-07-14 15:20:00,PT5M,,,
511,457,210,36,2026-07-14 15:25:00,PT5M,,,
495,446,208,36,2026-07-14 15:30:00,PT5M,,,
480,437,206,35,2026-07-14 15:35:00,PT5M,,,
464,428,203,35,2026-07-14 15:40:00,PT5M,,,
449,418,199,35,2026-07-14 15:45:00,PT5M,,,
433,409,196,35,2026-07-14 15:50:00,PT5M,,,
417,398,193,35,2026-07-14 15:55:00,PT5M,,,
400,387,189,35,2026-07-14 16:00:00,PT5M,,,
384,377,185,35,2026-07-14 16:05:00,PT5M,,,
368,368,180,34,2026-07-14 16:10:00,PT5M,,,
352,358,175,34,2026-07-14 16:15:00,PT5M,,,
336,348,170,34,2026-07-14 16:20:00,PT5M,,,
319,338,164,34,2026-07-14 16:25:00,PT5M,,,
303,326,159,34,2026-07-14 16:30:00,PT5M,,,
286,315,153,34,2026-07-14 16:35:00,PT5M,,,
270,303,148,34,2026-07-14 16:40:00,PT5M,,,
254,291,142,34,2026-07-14 16:45:00,PT5M,,,
237,278,136,33,2026-07-14 16:50:00,PT5M,,,
221,264,129,33,2026-07-14 16:55:00,PT5M,,,
205,249,123,33,2026-07-14 17:00:00,PT5M,,,
188,233,116,33,2026-07-14 17:05:00,PT5M,,,
172,216,110,33,2026-07-14 17:10:00,PT5M,,,
157,199,103,33,2026-07-14 17:15:00,PT5M,,,
141,178,96,33,2026-07-14 17:20:00,PT5M,,,
124,151,89,32,2026-07-14 17:25:00,PT5M,,,
109,125,82,32,2026-07-14 17:30:00,PT5M,,,
94,99,75,32,2026-07-14 17:35:00,PT5M,,,
80,73,67,32,2026-07-14 17:40:00,PT5M,,,
67,47,60,32,2026-07-14 17:45:00,PT5M,,,
54,21,52,32,2026-07-14 17:50:00,PT5M,,,
43,0,43,32,2026-07-14 17:55:00,PT5M,,,
33,0,33,31,2026-07-14 18:00:00,PT5M,,,
24,0,24,31,2026-07-14 18:05:00,PT5M,,,
16,0,16,31,2026-07-14 18:10:00,PT5M,,,
9,0,9,31,2026-07-14 18:15:00,PT5M,,,
3,0,3,31,2026-07-14 18:20:00,PT5M,,,
0,0,0,31,2026-07-14 18:25:00,PT5M,,,
0,0,0,31,2026-07-14 18:30:00,PT5M,,,
0,0,0,30,2026-07-14 18:35:00,PT5M,,,
0,0,0,30,2026-07-14 18:40:00,PT5M,,,
0,0,0,30,2026-07-14 18:45:00,PT5M,,,
0,0,0,30,2026-07-14 18:50:00,PT5M,,,
0,0,0,30,2026-07-14 18:55:00,PT5M,,,
0,0,0,30,2026-07-14 19:00:00,PT5M,,,
0,0,0,29,2026-07-14 19:05:00,PT5M,,,
0,0,0,29,2026-07-14 19:10:00,PT5M,,,
0,0,0,29,2026-07-14 19:15:00,PT5M,,,
0,0,0,29,2026-07-14 19:20:00,PT5M,,,
0,0,0,29,2026-07-14 19:25:00,PT5M,,,
0,0,0,29,2026-07-14 19:30:00,PT5M,,,
0,0,0,29,2026-07-14 19:35:00,PT5M,,,
0,0,0,28,2026-07-14 19:40:00,PT5M,,,
0,0,0,28,2026-07-14 19:45:00,PT5M,,,
0,0,0,28,2026-07-14 19:50:00,PT5M,,,
0,0,0,28,2026-07-14 19:55:00,PT5M,,,
0,0,0,28,2026-07-14 20:00:00,PT5M,,,
0,0,0,28,2026-07-14 20:05:00,PT5M,,,
0,0,0,28,2026-07-14 20:10:00,PT5M,,,
0,0,0,27,2026-07-14 20:15:00,PT5M,,,
0,0,0,27,2026-07-14 20:20:00,PT5M,,,
0,0,0,27,2026-07-14 20:25:00,PT5M,,,
0,0,0,27,2026-07-14 20:30:00,PT5M,,,
0,0,0,27,2026-07-14 20:35:00,PT5M,,,
0,0,0,27,2026-07-14 20:40:00,PT5M,,,
0,0,0,27,2026-07-14 20:45:00,PT5M,,,
0,0,0,27,2026-07-14 20:50:00,PT5M,,,
0,0,0,27,2026-07-14 20:55:00,PT5M,,,
0,0,0,27,2026-07-14 21:00:00,PT5M,,,
0,0,0,27,2026-07-14 21:05:00,PT5M,,,
0,0,0,27,2026-07-14 21:10:00,PT5M,,,
0,0,0,27,2026-07-14 21:15:00,PT5M,,,
0,0,0,27,2026-07-14 21:20:00,PT5M,,,
0,0,0,27,2026-07-14 21:25:00,PT5M,,,
0,0,0,27,2026-07-14 21:30:00,PT5M,,,
0,0,0,27,2026-07-14 21:35:00,PT5M,,,
0,0,0,26,2026-07-14 21:40:00,PT5M,,,
0,0,0,26,2026-07-14 21:45:00,PT5M,,,
0,0,0,26,2026-07-14 21:50:00,PT5M,,,
0,0,0,26,2026-07-14 21:55:00,PT5M,,,
0,0,0,26,2026-07-14 22:00:00,PT5M,,,
0,0,0,26,2026-07-14 22:05:00,PT5M,,,
0,0,0,26,2026-07-14 22:10:00,PT5M,,,
0,0,0,26,2026-07-14 22:15:00,PT5M,,,
0,0,0,26,2026-07-14 22:20:00,PT5M,,,
0,0,0,26,2026-07-14 22:25:00,PT5M,,,
0,0,0,26,2026-07-14 22:30:00,PT5M,,,
0,0,0,26,2026-07-14 22:35:00,PT5M,,,
0,0,0,26,2026-07-14 22:40:00,PT5M,,,
0,0,0,26,2026-07-14 22:45:00,PT5M,,,
0,0,0,26,2026-07-14 22:50:00,PT5M,,,
0,0,0,26,2026-07-14 22:55:00,PT5M,,,
0,0,0,26,2026-07-14 23:00:00,PT5M,,,
0,0,0,26,2026-07-14 23:05:00,PT5M,,,
0,0,0,26,2026-07-14 23:10:00,PT5M,,,
0,0,0,26,2026-07-14 23:15:00,PT5M,,,
0,0,0,26,2026-07-14 23:20:00,PT5M,,,
0,0,0,26,2026-07-14 23:25:00,PT5M,,,
0,0,0,26,2026-07-14 23:30:00,PT5M,,,
0,0,0,26,2026-07-14 23:35:00,PT5M,,,
0,0,0,26,2026-07-14 23:40:00,PT5M,,,
0,0,0,26,2026-07-14 23:45:00,PT5M,,,
0,0,0,26,2026-07-14 23:50:00,PT5M,,,
0,0,0,26,2026-07-14 23:55:00,PT5M,,,
0,0,0,26,2026-07-15 00:00:00,PT5M,,,
0,0,0,26,2026-07-15 00:05:00,PT5M,,,
0,0,0,26,2026-07-15 00:10:00,PT5M,,,
0,0,0,26,2026-07-15 00:15:00,PT5M,,,
0,0,0,26,2026-07-15 00:20:00,PT5M,,,
0,0,0,26,2026-07-15 00:25:00,PT5M,,,
0,0,0,26,2026-07-15 00:30:00,PT5M,,,
0,0,0,26,2026-07-15 00:35:00,PT5M,,,
0,0,0,26,2026-07-15 00:40:00,PT5M,,,
0,0,0,26,2026-07-15 00:45:00,PT5M,,,
0,0,0,26,2026-07-15 00:50:00,PT5M,,,
0,0,0,25,2026-07-15 00:55:00,PT5M,,,
0,0,0,25,2026-07-15 01:00:00,PT5M,,,
0,0,0,25,2026-07-15 01:05:00,PT5M,,,
0,0,0,25,2026-07-15 01:10:00,PT5M,,,
0,0,0,25,2026-07-15 01:15:00,PT5M,,,
0,0,0,25,2026-07-15 01:20:00,PT5M,,,
0,0,0,25,2026-07-15 01:25:00,PT5M,,,
0,0,0,25,2026-07-15 01:30:00,PT5M,,,
0,0,0,25,2026-07-15 01:35:00,PT5M,,,
0,0,0,25,2026-07-15 01:40:00,PT5M,,,
0,0,0,25,2026-07-15 01:45:00,PT5M,,,
0,0,0,25,2026-07-15 01:50:00,PT5M,,,
0,0,0,25,2026-07-15 01:55:00,PT5M,,,
0,0,0,25,2026-07-15 02:00:00,PT5M,,,
0,0,0,25,2026-07-15 02:05:00,PT5M,,,
0,0,0,25,2026-07-15 02:10:00,PT5M,,,
0,0,0,25,2026-07-15 02:15:00,PT5M,,,
0,0,0,25,2026-07-15 02:20:00,PT5M,,,
0,0,0,25,2026-07-15 02:25:00,PT5M,,,
0,0,0,25,2026-07-15 02:30:00,PT5M,,,
0,0,0,25,2026-07-15 02:35:00,PT5M,,,
0,0,0,25,2026-07-15 02:40:00,PT5M,,,
0,0,0,25,2026-07-15 02:45:00,PT5M,,,
0,0,0,25,2026-07-15 02:50:00,PT5M,,,
0,0,0,25,2026-07-15 02:55:00,PT5M,,,
0,0,0,25,2026-07-15 03:00:00,PT5M,,,
0,0,0,25,2026-07-15 03:05:00,PT5M,,,
0,0,0,25,2026-07-15 03:10:00,PT5M,,,
0,0,0,25,2026-07-15 03:15:00,PT5M,,,
0,0,0,25,2026-07-15 03:20:00,PT5M,,,
0,0,0,25,2026-07-15 03:25:00,PT5M,,,
0,0,0,25,2026-07-15 03:30:00,PT5M,,,
0,0,0,25,2026-07-15 03:35:00,PT5M,,,
0,0,0,25,2026-07-15 03:40:00,PT5M,,,
0,0,0,25,2026-07-15 03:45:00,PT5M,,,
0,0,0,25,2026-07-15 03:50:00,PT5M,,,
0,0,0,25,2026-07-15 03:55:00,PT5M,,,
0,0,0,25,2026-07-15 04:00:00,PT5M,,,
0,0,0,25,2026-07-15 04:05:00,PT5M,,,
0,0,0,25,2026-07-15 04:10:00,PT5M,,,
0,0,0,25,2026-07-15 04:15:00,PT5M,,,
0,0,0,25,2026-07-15 04:20:00,PT5M,,,
0,0,0,25,2026-07-15 04:25:00,PT5M,,,
0,0,0,25,2026-07-15 04:30:00,PT5M,,,
0,0,0,25,2026-07-15 04:35:00,PT5M,,,
0,0,0,25,2026-07-15 04:40:00,PT5M,,,
0,0,0,25,2026-07-15 04:45:00,PT5M,,,
0,0,0,25,2026-07-15 04:50:00,PT5M,,,
0,0,0,25,2026-07-15 04:55:00,PT5M,,,
0,0,0,25,2026-07-15 05:00:00,PT5M,,,
0,0,0,25,2026-07-15 05:05:00,PT5M,,,
0,0,0,25,2026-07-15 05:10:00,PT5M,,,
0,0,0,25,2026-07-15 05:15:00,PT5M,,,
0,0,0,25,2026-07-15 05:20:00,PT5M,,,
0,0,0,25,2026-07-15 05:25:00,PT5M,,,
0,0,0,25,2026-07-15 05:30:00,PT5M,,,
0,0,0,25,2026-07-15 05:35:00,PT5M,,,
0,0,0,25,2026-07-15 05:40:00,PT5M,,,
0,0,0,25,2026-07-15 05:45:00,PT5M,,,
0,0,0,25,2026-07-15 05:50:00,PT5M,,,
0,0,0,25,2026-07-15 05:55:00,PT5M,,,
0,0,0,26,2026-07-15 06:00:00,PT5M,,,
4,0,4,26,2026-07-15 06:05:00,PT5M,,,
11,0,11,26,2026-07-15 06:10:00,PT5M,,,
19,0,19,26,2026-07-15 06:15:00,PT5M,,,
29,3,28,26,2026-07-15 06:20:00,PT5M,,,
39,33,36,26,2026-07-15 06:25:00,PT5M,,,
51,65,44,26,2026-07-15 06:30:00,PT5M,,,
64,98,51,26,2026-07-15 06:35:00,PT5M,,,
79,135,58,27,2026-07-15 06:40:00,PT5M,,,
95,172,64,27,2026-07-15 06:45:00,PT5M,,,
111,209,70,27,2026-07-15 06:50:00,PT5M,,,
128,245,76,27,2026-07-15 06:55:00,PT5M,,,
146,280,80,27,2026-07-15 07:00:00,PT5M,,,
164,312,85,27,2026-07-15 07:05:00,PT5M,,,
181,333,90,27,2026-07-15 07:10:00,PT5M,,,
199,352,96,27,2026-07-15 07:15:00,PT5M,,,
216,368,101,27,2026-07-15 07:20:00,PT5M,,,
233,383,106,28,2026-07-15 07:25:00,PT5M,,,
250,397,111,28,2026-07-15 07:30:00,PT5M,,,
268,411,116,28,2026-07-15 07:35:00,PT5M,,,
286,425,121,28,2026-07-15 07:40:00,PT5M,,,
303,438,125,28,2026-07-15 07:45:00,PT5M,,,
321,450,129,28,2026-07-15 07:50:00,PT5M,,,
338,462,133,28,2026-07-15 07:55:00,PT5M,,,
356,474,137,28,2026-07-15 08:00:00,PT5M,,,
373,485,141,29,2026-07-15 08:05:00,PT5M,,,
391,495,145,29,2026-07-15 08:10:00,PT5M,,,
408,505,148,29,2026-07-15 08:15:00,PT5M,,,
425,514,152,29,2026-07-15 08:20:00,PT5M,,,
442,523,155,29,2026-07-15 08:25:00,PT5M,,,
459,532,158,29,2026-07-15 08:30:00,PT5M,,,
476,540,162,29,2026-07-15 08:35:00,PT5M,,,
492,547,165,29,2026-07-15 08:40:00,PT5M,,,
508,553,168,30,2026-07-15 08:45:00,PT5M,,,
524,560,171,30,2026-07-15 08:50:00,PT5M,,,
539,566,174,30,2026-07-15 08:55:00,PT5M,,,
554,572,177,30,2026-07-15 09:00:00,PT5M,,,
569,577,180,30,2026-07-15 09:05:00,PT5M,,,
584,582,183,31,2026-07-15 09:10:00,PT5M,,,
599,587,185,31,2026-07-15 09:15:00,PT5M,,,
613,594,187,31,2026-07-15 09:20:00,PT5M,,,
628,600,189,31,2026-07-15 09:25:00,PT5M,,,
642,606,191,31,2026-07-15 09:30:00,PT5M,,,
656,611,193,31,2026-07-15 09:35:00,PT5M,,,
668,614,195,32,2026-07-15 09:40:00,PT5M,,,
681,618,198,32,2026-07-15 09:45:00,PT5M,,,
693,621,200,32,2026-07-15 09:50:00,PT5M,,,
704,623,202,32,2026-07-15 09:55:00,PT5M,,,
716,626,205,32,2026-07-15 10:00:00,PT5M,,,
726,627,207,32,2026-07-15 10:05:00,PT5M,,,
736,628,210,33,2026-07-15 10:10:00,PT5M,,,
746,628,213,33,2026-07-15 10:15:00,PT5M,,,
755,629,216,33,2026-07-15 10:20:00,PT5M,,,
764,629,219,33,2026-07-15 10:25:00,PT5M,,,
772,629,222,33,2026-07-15 10:30:00,PT5M,,,
781,630,224,34,2026-07-15 10:35:00,PT5M,,,
789,632,225,34,2026-07-15 10:40:00,PT5M,,,
797,634,227,34,2026-07-15 10:45:00,PT5M,,,
805,636,228,34,2026-07-15 10:50:00,PT5M,,,
812,638,229,34,2026-07-15 10:55:00,PT5M,,,
819,640,231,34,2026-07-15 11:00:00,PT5M,,,
826,642,231,35,2026-07-15 11:05:00,PT5M,,,
832,644,232,35,2026-07-15 11:10:00,PT5M,,,
838,646,233,35,2026-07-15 11:15:00,PT5M,,,
843,648,233,35,2026-07-15 11:20:00,PT5M,,,
848,649,234,35,2026-07-15 11:25:00,PT5M,,,
852,651,234,36,2026-07-15 11:30:00,PT5M,,,
856,651,235,36,2026-07-15 11:35:00,PT5M,,,
858,650,236,36,2026-07-15 11:40:00,PT5M,,,
860,648,238,36,2026-07-15 11:45:00,PT5M,,,
861,647,239,36,2026-07-15 11:50:00,PT5M,,,
862,645,241,36,2026-07-15 11:55:00,PT5M,,,
862,643,242,36,2026-07-15 12:00:00,PT5M,,,
862,640,244,36,2026-07-15 12:05:00,PT5M,,,
861,637,246,36,2026-07-15 12:10:00,PT5M,,,
860,633,248,36,2026-07-15 12:15:00,PT5M,,,
858,629,250,36,2026-07-15 12:20:00,PT5M,,,
855,625,252,36,2026-07-15 12:25:00,PT5M,,,
852,621,254,36,2026-07-15 12:30:00,PT5M,,,
850,618,256,36,2026-07-15 12:35:00,PT5M,,,
847,616,256,36,2026-07-15 12:40:00,PT5M,,,
844,614,257,36,2026-07-15 12:45:00,PT5M,,,
840,611,257,36,2026-07-15 12:50:00,PT5M,,,
836,609,258,36,2026-07-15 12:55:00,PT5M,,,
831,606,258,36,2026-07-15 13:00:00,PT5M,,,
826,604,258,36,2026-07-15 13:05:00,PT5M,,,
821,602,257,36,2026-07-15 13:10:00,PT5M,,,
816,600,256,37,2026-07-15 13:15:00,PT5M,,,
809,598,256,37,2026-07-15 13:20:00,PT5M,,,
803,596,255,37,2026-07-15 13:25:00,PT5M,,,
796,594,254,37,2026-07-15 13:30:00,PT5M,,,
789,591,253,37,2026-07-15 13:35:00,PT5M,,,
781,589,251,37,2026-07-15 13:40:00,PT5M,,,
773,586,250,37,2026-07-15 13:45:00,PT5M,,,
764,584,249,37,2026-07-15 13:50:00,PT5M,,,
755,581,247,37,2026-07-15 13:55:00,PT5M,,,
746,578,246,37,2026-07-15 14:00:00,PT5M,,,
